Date,Open,High,Low,Close,Adj Close,Volume
17-05-2012,29.25,29.56500053,28.75250053,28.75250053,25.47096443,17814800
18-05-2012,28.71249962,28.8125,28.125,28.15999985,24.94607925,25934800
21-05-2012,28.31749916,29.07999992,28.16500092,29.05500031,25.73893356,13272000
22-05-2012,29.10250092,29.8125,29.10250092,29.59749985,26.21951485,18594400
23-05-2012,29.40500069,29.86499977,29.34749985,29.79249954,26.3922596,16558000
24-05-2012,29.93000031,30.25,29.69249916,29.94249916,26.52514076,12749600
25-05-2012,29.84749985,30.10000038,29.73749924,29.84250069,26.43655777,11780000
29-05-2012,30.03750038,30.23749924,29.75,30.06999969,26.63809013,18006400
30-05-2012,29.67749977,29.93499947,29.36499977,29.37249947,26.02019501,18346400
31-05-2012,29.4375,29.59000015,28.68000031,28.79999924,25.51303864,21004000
01-06-2012,28.40999985,28.72249985,27.98500061,28.0625,24.85970497,18650400
04-06-2012,28.00749969,28.61000061,28.00499916,28.54000092,25.28271294,16646400
05-06-2012,28.44000053,28.63249969,28.28499985,28.45249939,25.20519447,11374800
06-06-2012,28.74250031,29.125,28.70750046,29.08499908,25.76550674,12384000
07-06-2012,29.45750046,29.5,29.13750076,29.20249939,25.8696022,9158000
08-06-2012,29.09749985,29.14999962,28.86249924,29.14500046,25.81866264,10376800
11-06-2012,29.31749916,29.48250008,29.05500031,29.08749962,25.76772499,10942800
12-06-2012,29.10250092,29.29000092,28.93000031,29.29000092,25.94711685,10398800
13-06-2012,28.95000076,29.24250031,28.66250038,28.72500038,25.44658852,14891200
14-06-2012,28.81500053,29.25250053,28.56500053,29.12249947,25.79872894,13152800
15-06-2012,29.34250069,29.625,29.23250008,29.60000038,26.22173119,12551600
18-06-2012,29.50250053,30.12000084,29.36499977,30.02499962,26.59822655,10931600
19-06-2012,30.21500015,30.39999962,30.125,30.33749962,26.87505722,10270400
20-06-2012,30.27499962,30.64749908,30.25749969,30.64749908,27.14967918,12702800
21-06-2012,30.64500046,30.71750069,29.82749939,29.87000084,26.46091843,13061200
22-06-2012,30.0625,31.23749924,29.83250046,31.23749924,27.67234039,37216000
25-06-2012,30.71500015,30.82250023,30.28750038,30.31749916,26.85733795,16164000
26-06-2012,30.44000053,30.97999954,30.41749954,30.79000092,27.27591324,13128800
27-06-2012,30.84000015,31.03000069,30.63249969,30.86000061,27.33793068,13768400
28-06-2012,30.75,30.85250092,29.89249992,30.37999916,26.91271019,11514800
29-06-2012,30.81500053,31.01000023,30.38249969,30.90749931,27.3800087,15931200
02-07-2012,31.06500053,31.70000076,31,31.65500069,28.04219055,17042400
03-07-2012,31.62249947,31.75,31.41500092,31.58499908,27.98017883,6364400
05-07-2012,31.43499947,31.86750031,31.41749954,31.75250053,28.12856674,11298000
06-07-2012,31.52000046,31.68250084,31.19499969,31.31999969,27.74542427,9631200
09-07-2012,30.78750038,31.01250076,30.26000023,30.91250038,27.38443375,17684000
10-07-2012,31.08250046,31.1875,30.45249939,30.56999969,27.08102417,18204000
11-07-2012,30.47750092,30.5625,29.89500046,30.18499947,26.73995972,11644000
12-07-2012,29.77750015,30.85750008,29.77499962,30.65999985,27.16074753,15067600
13-07-2012,30.625,31.15999985,30.53750038,31.02249908,27.48188019,12112800
16-07-2012,32.04999924,32.75,31.46750069,31.78750038,28.15957642,30607600
17-07-2012,32.03250122,32.06000137,31.51000023,32.05749893,28.39875603,10766800
18-07-2012,31.875,32.20000076,31.85000038,31.95499992,28.3079586,11903600
19-07-2012,32.07500076,32.15750122,31.33250046,31.34749985,27.76978683,13832400
20-07-2012,31.15250015,31.54500008,30.91250038,31.4375,27.8495121,11816800
23-07-2012,31.01250076,31.26499939,30.8125,31.11750031,27.56603813,11391200
24-07-2012,31.125,31.19000053,30.31999969,30.66250038,27.16296768,13504000
25-07-2012,30.84499931,31.02249908,30.38500023,30.54999924,27.06331062,15305200
26-07-2012,31.24250031,32.04750061,31.04999924,31.69249916,28.07541847,21036000
27-07-2012,31.73250008,32.375,31.42499924,32.28499985,28.6002903,13937600
30-07-2012,32.21250153,33.08750153,32.17750168,32.70999908,28.97677994,12652800
31-07-2012,32.60749817,32.66999817,32.125,32.26750183,28.58478928,8961600
01-08-2012,32.125,32.35250092,31.75,31.86499977,28.22822571,11612000
02-08-2012,31.70000076,32.32249832,31.54750061,32.31750107,28.62908363,11112400
03-08-2012,32.59000015,32.88499832,32.21500015,32.74499893,29.0077877,12934400
06-08-2012,32.75,33.14500046,32.65499878,32.75749969,29.01886368,9227600
07-08-2012,32.70750046,32.85749817,32.33499908,32.59999847,28.87933731,13179200
08-08-2012,32.69499969,32.88000107,32.59999847,32.78749847,29.04543877,7962800
09-08-2012,32.72000122,32.74250031,31.9375,32.12749863,28.46076393,14203600
10-08-2012,32.04750061,32.32249832,32,32.27249908,28.58921242,5984800
13-08-2012,32.15999985,32.25,31.85000038,32.08000183,28.41868591,6454000
14-08-2012,32.27999878,32.54499817,32.13499832,32.47249985,28.76638603,8732400
15-08-2012,32.29499817,32.57500076,32.14749908,32.26499939,28.77754211,7735600
16-08-2012,32.17499924,32.48749924,32.17499924,32.41999817,28.91578293,9121200
17-08-2012,32.49750137,32.50999832,32.07249832,32.17250061,28.69504166,9582400
20-08-2012,32.15250015,32.18000031,32,32.04000092,28.57685852,8674400
21-08-2012,32.17750168,32.3125,31.75,31.87999916,28.43415451,7605200
22-08-2012,31.71750069,32.125,31.62999916,32.02500153,28.5634861,8866000
23-08-2012,31.98250008,32.125,31.6875,31.78750038,28.35165405,7000000
24-08-2012,31.64749908,31.75499916,31.45249939,31.66500092,28.24238968,10650800
27-08-2012,31.82250023,32.03499985,31.76000023,31.91500092,28.46537399,8820400
28-08-2012,31.96500015,32.06000137,31.80500031,31.85000038,28.40739822,7862800
29-08-2012,31.88750076,32.01250076,31.68000031,32.00500107,28.54564095,8583600
30-08-2012,31.77499962,31.77499962,31.54500008,31.67499924,28.25131226,8573600
31-08-2012,31.87750053,32.09249878,31.56500053,32.0625,28.59692955,13784000
04-09-2012,32.09000015,32.28749847,31.90500069,32.13000107,28.65713501,10200800
05-09-2012,32.21500015,32.25,31.73749924,31.90250015,28.45421982,12698800
06-09-2012,32.04499817,32.375,31.95000076,32.375,28.87565422,15698400
07-09-2012,32.37749863,32.49000168,32.16749954,32.42750168,28.92247391,10789200
10-09-2012,32.10499954,32.47000122,32.10499954,32.16999817,28.69280434,11633600
11-09-2012,32.22000122,33.11000061,32.20249939,32.87250137,29.31937981,15890400
12-09-2012,32.91249847,33.36999893,32.89500046,33.36500168,29.75864792,14656000
13-09-2012,33.23749924,34.16249847,33.14500046,33.74499893,30.09757423,15745200
14-09-2012,33.8125,33.82500076,33.4375,33.5625,29.93479919,13289600
