Date,Open,High,Low,Close,Adj Close,Volume
17-05-2012,34.24000168,34.74499893,33.02750015,33.45000076,33.45000076,21522000
18-05-2012,35.85749817,37.23749924,35.75,36.39500046,36.39500046,36138000
21-05-2012,36.02999878,37.38249969,35.08000183,37.26250076,37.26250076,15436400
22-05-2012,37.04499817,37.97750092,36.75,37.36249924,37.36249924,12460000
23-05-2012,36.75749969,37.73749924,36.38999939,37.65250015,37.65250015,10400000
24-05-2012,37.29999924,37.56000137,36.25,36.55250168,36.55250168,10060400
25-05-2012,36.78499985,37.5,36.54999924,36.75,36.75,9678400
29-05-2012,36.74000168,37.18000031,35.79999924,36.42250061,36.42250061,10981600
30-05-2012,35.58750153,35.74250031,34.875,35.23749924,35.23749924,13785200
31-05-2012,34.56000137,35.13499832,33.78749847,34.65499878,34.65499878,12621600
01-06-2012,33.56000137,33.58750153,32.65000153,32.74750137,32.74750137,15065600
04-06-2012,32.53250122,33.04750061,31.57999992,32.80500031,32.80500031,14039200
05-06-2012,32.68500137,33.8125,32.45000076,33.43500137,33.43500137,10949200
06-06-2012,33.58250046,34.43249893,33.29999924,34.24499893,34.24499893,10435600
07-06-2012,34.58000183,34.65000153,33.81499863,33.88999939,33.88999939,7091200
08-06-2012,33.83000183,34.15750122,32.84999847,34.12250137,34.12250137,8953200
11-06-2012,34.33250046,34.375,32.59500122,32.61500168,32.61500168,8252000
12-06-2012,32.92250061,32.92250061,31.73749924,32.64500046,32.64500046,9843600
13-06-2012,32.56750107,32.59500122,31.63999939,31.83250046,31.83250046,8401600
14-06-2012,31.82250023,32.40750122,31.3125,32.34000015,32.34000015,12167600
15-06-2012,32.45500183,33.76750183,32.13999939,33.63999939,33.63999939,12874000
18-06-2012,32.83000183,34.43500137,32.53499985,34.20000076,34.20000076,11644400
19-06-2012,34.58000183,35.61750031,34.13499832,34.50249863,34.50249863,10668400
20-06-2012,34.68000031,34.80749893,34.04750061,34.4375,34.4375,7940400
21-06-2012,33.83499908,34.4375,33.16749954,33.19250107,33.19250107,8782000
22-06-2012,33.28499985,34.3125,33.27500153,34.27750015,34.27750015,8194000
25-06-2012,33.80250168,33.86249924,33.17250061,33.54000092,33.54000092,5635200
26-06-2012,33.68249893,34.16749954,33.5,33.83250046,33.83250046,4588400
27-06-2012,33.74499893,34.32500076,33.59249878,33.93000031,33.93000031,4570800
28-06-2012,33.75,33.85499954,32.41249847,32.94499969,32.94499969,7087600
29-06-2012,33.83499908,34.57749939,33.78749847,34.56499863,34.56499863,10560800
02-07-2012,34.22750092,34.81000137,33.98249817,34.76750183,34.76750183,8538800
03-07-2012,34.71500015,35.63999939,34.63000107,35.33750153,35.33750153,3344400
05-07-2012,35.23749924,35.95999908,35,35.60499954,35.60499954,4278800
06-07-2012,34.90250015,34.90250015,33.36999893,33.9375,33.9375,11248400
09-07-2012,33.95999908,34.17499924,32.65000153,32.82500076,32.82500076,8984000
10-07-2012,33.15499878,33.41749954,32,32.21749878,32.21749878,8694400
11-07-2012,32.49750137,32.60499954,31.32250023,31.72750092,31.72750092,6042800
12-07-2012,31.99500084,32.24750137,31.20249939,31.88500023,31.88500023,6979200
13-07-2012,32.06000137,32.75,31.99749947,32.63750076,32.63750076,6668400
16-07-2012,32.48749924,32.69749832,31.86000061,31.99749947,31.99749947,4522800
17-07-2012,32.22999954,32.47499847,31.27499962,31.69499969,31.69499969,7252400
18-07-2012,32.58499908,34.11500168,32.34999847,33.72499847,33.72499847,12746400
19-07-2012,33.93500137,35.20750046,33.84999847,34.77750015,34.77750015,10063200
20-07-2012,34.50500107,34.50500107,33.62749863,33.79000092,33.79000092,6290000
23-07-2012,33.04499817,33.18000031,32.22249985,32.75,32.75,10374400
24-07-2012,32.70000076,32.77999878,31.38750076,31.68000031,31.68000031,15500000
25-07-2012,32.00249863,32.28250122,31.27750015,31.32999992,31.32999992,9948400
26-07-2012,32.09000015,32.6875,30.72249985,31.15250015,31.15250015,18435600
27-07-2012,31.34000015,33.34749985,31.34000015,32.87250137,32.87250137,16979200
30-07-2012,32.89250183,32.89250183,31.25749969,31.46750069,31.46750069,14448400
31-07-2012,31.54000092,32.05500031,30.90999985,31.09000015,31.09000015,9177600
01-08-2012,31.84250069,31.90749931,30.74250031,31.14249992,31.14249992,8856800
02-08-2012,30.71999931,31.3125,30.04500008,30.34250069,30.34250069,10301200
03-08-2012,31.02750015,32.15750122,30.37750053,32.06750107,32.06750107,10586400
06-08-2012,32.26250076,33.58750153,31.93250084,33.18000031,33.18000031,11321200
07-08-2012,33.41500092,34.74750137,33.27249908,34.16999817,34.16999817,11107600
08-08-2012,33.90000153,34.29750061,33.69499969,33.88750076,33.88750076,8405200
09-08-2012,33.86500168,34.73749924,33.84249878,34.43999863,34.43999863,6166400
10-08-2012,34.44499969,35.3125,34.38000107,34.95999908,34.95999908,10627600
13-08-2012,35.875,36.59999847,35.63249969,36.28749847,36.28749847,17647600
14-08-2012,36.32249832,36.32249832,35.375,35.63999939,35.63999939,10455600
15-08-2012,35.70500183,36.09999847,35.52999878,36.03250122,36.03250122,4846400
16-08-2012,35.68500137,36.9375,35.67499924,36.74000168,36.74000168,9492400
17-08-2012,37.10250092,37.10250092,36.65499878,36.80749893,36.80749893,6748000
20-08-2012,36.81000137,36.97499847,35.82500076,36.89250183,36.89250183,10104400
21-08-2012,37.27249908,37.71749878,36.68999863,36.90999985,36.90999985,8800800
22-08-2012,36.97999954,37.31999969,36.27999878,37.15499878,37.15499878,8528800
23-08-2012,37.15499878,37.31750107,36.39250183,36.69250107,36.69250107,16410800
24-08-2012,35.27000046,37.37250137,35.19250107,37.13499832,37.13499832,28062400
27-08-2012,36.79750061,37.99250031,36.75249863,37.26499939,37.26499939,12876400
28-08-2012,36.73249817,36.93500137,35.91500092,36.27999878,36.27999878,14783200
29-08-2012,36.23749924,36.56499863,36.01250076,36.40000153,36.40000153,8646000
30-08-2012,36.08750153,36.20500183,35.53250122,35.67250061,35.67250061,7556000
31-08-2012,36.06750107,36.61999893,35.70000076,36.29499817,36.29499817,8144400
04-09-2012,36.18000031,36.43249893,35.72750092,36.20999908,36.20999908,7312800
05-09-2012,36.15750122,36.39500046,35.75249863,36.18249893,36.18249893,6233600
06-09-2012,36.375,37.47249985,36.22750092,37.22249985,37.22249985,9194000
07-09-2012,37.19749832,37.64250183,37.01499939,37.39250183,37.39250183,6190400
10-09-2012,37.46250153,37.69499969,37.12749863,37.33499908,37.33499908,4713200
11-09-2012,37.27000046,37.80500031,37.04750061,37.69749832,37.69749832,6767600
12-09-2012,37.77249908,38.70750046,37.75249863,38.17750168,38.17750168,10642000
13-09-2012,38.38000107,39.5,38.18999863,39.24750137,39.24750137,10942800
14-09-2012,39.18249893,40.47499847,39.13999939,39.85749817,39.85749817,13426800
17-09-2012,39.75249863,39.97000122,39.41249847,39.54000092,39.54000092,5740800
18-09-2012,39.375,39.5,38.95750046,39.07249832,39.07249832,6022800
19-09-2012,38.97499847,39.73249817,38.63499832,39.49499893,39.49499893,8056000
20-09-2012,39.50500107,39.65000153,38.50249863,39.00500107,39.00500107,7120800
21-09-2012,39.14500046,39.4375,38.75249863,38.79999924,38.79999924,9854000
24-09-2012,38.44499969,38.77500153,38.01250076,38.39250183,38.39250183,4796000
25-09-2012,38.47750092,38.95500183,38.02999878,38.03250122,38.03250122,6296800
26-09-2012,37.76499939,37.84500122,36.55500031,37.23500061,37.23500061,8626400
27-09-2012,37.59999847,38.54249954,37.31999969,38.29499817,38.29499817,6900000
28-09-2012,37.92250061,38.56999969,37.77500153,38.17250061,38.17250061,6212800
01-10-2012,38.29249954,38.37250137,37.39500046,37.78499985,37.78499985,8091600
02-10-2012,37.875,38.47000122,37.56750107,38.23500061,38.23500061,5214800
03-10-2012,38.375,39.45000076,38.33250046,39.25999832,39.25999832,8752000
04-10-2012,38.88499832,39.52750015,38.71749878,39.45750046,39.45750046,6671200
05-10-2012,39.87250137,39.96250153,38.4375,38.68249893,38.68249893,6718400
08-10-2012,38.49250031,39.11249924,38.18000031,38.40000153,38.40000153,4539200
09-10-2012,38.26250076,38.59999847,37.54750061,38.03499985,38.03499985,5986400
10-10-2012,38.04499817,38.15000153,37.16999817,37.54000092,37.54000092,4948000
11-10-2012,38.24000168,38.74499893,37.91249847,38.15250015,38.15250015,5578800
12-10-2012,38.31499863,38.6875,38.04999924,38.32249832,38.32249832,4350000
15-10-2012,38.27000046,38.73749924,37.88000107,38.53749847,38.53749847,3823600
16-10-2012,38.6875,38.91749954,38.39749908,38.86500168,38.86500168,4082400
17-10-2012,38.73749924,38.81000137,37.66500092,37.90750122,37.90750122,6300000
18-10-2012,37.79249954,38.02249908,37.21500015,37.52500153,37.52500153,6157600
